page,car_brand,car_name,car_price,car_km,car_year,car_desc,car_store,car_engine,car_gearbox,car_fuel,car_color
https://www.usadosbr.com/carros/pe/recife?pagina=4,Bmw,X1,164990.0,42000.0,2019, Gasolina 2.0 18I S-drive Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Volkswagen,T-Cross,119990.0,14191.0,2023, Á/G 1.0 200 TSI Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Chevrolet,Tracker,89990.0,46944.0,2018, Á/G 1.4 Premier Turbo 16V Automático,,1.4 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Fiat,Strada,124900.0,16609.0,2023, Á/G CD 1.3 Volcano Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Volkswagen,Tiguan,173900.0,38954.0,2019, Gasolina 2.0 350 TSI Allspace R-line Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Fiat,Toro,119870.0,40000.0,2022, Á/G 1.3 Turbo 270 Endurance Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Volkswagen,T-Cross,101990.0,38371.0,2021, Á/G 1.0 200 TSI Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Volkswagen,T-Cross,97870.0,31000.0,2020, Á/G 1.0 200 TSI Sense Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Nissan,Kicks,93990.0,44469.0,2021, Á/G 1.6 SV CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Chevrolet,Onix,84990.0,11000.0,2024, Á/G 1.0 LT 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Chevrolet,Onix,79870.0,54000.0,2022, Á/G 1.0 Turbo Plus LTZ Manual,,1.0 Turbo,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Ford,Ecosport,75990.0,61934.0,2019, Á/G 1.5 Freestyle Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Chevrolet,Onix,75870.0,37000.0,2020, Á/G 1.0 LTZ Turbo Manual,,1.0 Turbo,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Ford,Ka,55870.0,88000.0,2020, Á/G 1.5 SE Plus 12V Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Ford,Ka,52870.0,80000.0,2020, Á/G 1.5 Tivct SE Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Chevrolet,Onix,92990.0,0.0,2023, Á/G 1.0 Turbo Plus LTZ Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Honda,Fit,79870.0,55000.0,2020, Á/G 1.5 LX CVT,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Hyundai,Hb20S,65990.0,37000.0,2019, Á/G 1.6 Comfort Plus Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Fiat,Mobi,53990.0,38000.0,2022, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Chevrolet,Spin,48900.0,100000.0,2014, Á/G 1.8 LTZ 8V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Fiat,Mobi,47900.0,41000.0,2020, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Toyota,Etios,45900.0,67000.0,2016, Á/G 1.5 XS Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Fiat,Palio,42900.0,77000.0,2013, Á/G 1.6 Sporting 16V Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Fiat,Pulse,95990.0,35000.0,2022, Á/G 1.0 Audace Turbo 200 Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Volkswagen,Jetta,82990.0,72113.0,2016, Á/G 1.4 TSI Comfortline Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Ford,Ka,59990.0,31836.0,2021, Á/G 1.0 8V Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Peugeot,208,49990.0,96977.0,2019, Á/G 1.2 Active Pack Manual,,1.2,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Fiat,Uno,46990.0,60531.0,2018, Á/G 1.0 Way 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Bmw,M3,749900.0,4990.0,2023, Gasolina 3.0 I6 Twinturbo Competition M Automático,,3.0 Turbo,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Porsche,Cayenne,649900.0,15511.0,2021, Híbrido 3.0 V6 AWD Tiptronic S Automático,,3.0,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Porsche,718,528900.0,7911.0,2021, Gasolina 2.0 H4 Cayman PDK Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Bmw,X5,439900.0,46272.0,2021, Híbrido 3.0 I6 Turbo Híbrido Xdrive45E M Sport Automático,,3.0 Turbo,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Audi,Q8,399900.0,42522.0,2019, Gasolina 3.0 TFSI Performance Quattro Automático,,3.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Volkswagen,Tiguan,379900.0,1941.0,2024, Gasolina 2.0 350 TSI Allspace R-line Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Audi,Q5,319900.0,28500.0,2022, Gasolina 2.0 S Line Black Quattro Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Toyota,Hilux,264900.0,37212.0,2022, Diesel 2.8 Automático,,2.8,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Volvo,Xc60,229900.0,18900.0,2020, Gasolina 2.0 T5 Momentum Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Bmw,X1,224900.0,19346.0,2022, Á/G 2.0 18I GP Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=10,Honda,Zr-V,207900.0,3000.0,2024, Gasolina 2.0 i-VTEC Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Renault,Sandero,39990.0,84109.0,2016, Á/G 1.0 Expression Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Hyundai,Creta,95997.0,55099.0,2022, Á/G 1.6 Action Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Porsche,911,968900.0,2611.0,2023, Gasolina 3.0 H6 Carrera PDK Automático,,3.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Porsche,Cayenne,795900.0,1500.0,2023, Híbrido 3.0 V6 E-hybrid Coupé Platinum Edition AWD Automático,,3.0,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Porsche,Macan,599900.0,1433.0,2024, Gasolina 2.0 PDK Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Audi,E-Tron,489900.0,8250.0,2023, Elétrico Elétrico Sportback Performance Black Quattro Automático,,Elétrico,Automatico,Elétrico,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Land,Rover Range Rover Evoque,339900.0,40599.0,2020, Gasolina 2.0 P300 R-dynamic HSE AWD Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Bmw,X2,248900.0,22411.0,2020, Á/G 1.5 12V Sdrive18I GP Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Bmw,I3,184900.0,9340.0,2022, Elétrico Elétrico Edrive BEV Full Automático,,Elétrico,Automatico,Elétrico,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Chevrolet,Spin,149900.0,100.0,2025, Á/G 1.8 8V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Toyota,Hilux,118997.0,147658.0,2013, Diesel 3.0 SRV Turbo Manual,,3.0 Turbo,Manual,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Chevrolet,S10,109997.0,116644.0,2013, Diesel 2.8 LT 16V Turbo Automático,,2.8 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Hyundai,Hb20,96990.0,15111.0,2023, Á/G 1.0 TGDI Platinum Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Chevrolet,Tracker,96900.0,55000.0,2021, Á/G 1.0 LTZ Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Chevrolet,Onix,96900.0,6827.0,2023, Á/G 1.0 LTZ Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Toyota,Corolla,91990.0,70175.0,2019, Á/G 1.8 GLI CVT,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Citroën,C4 Cactus,89997.0,40410.0,2023, Á/G 1.6 VTI 120 Feel Business Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Hyundai,Hb20,71990.0,52930.0,2023, Á/G 1.0 Limited Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Hyundai,Hb20,61997.0,60298.0,2021, Á/G 1.0 12V Sense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Fiat,Grand Siena,61997.0,43710.0,2021, Á/G 1.4 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=14,Chevrolet,Onix,56900.0,78000.0,2018, Á/G 1.0 LT 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Honda,Hr-V,78997.0,104120.0,2016, Á/G 1.8 EX CVT,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Nissan,Kicks,75900.0,64000.0,2018, Á/G 1.6 S Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Toyota,Corolla,68900.0,88000.0,2014, Á/G 2.0 XEI Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Hyundai,Hb20,63997.0,76059.0,2019, Á/G 1.6 Comfort Plus Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Mitsubishi,Asx,49870.0,101000.0,2011, Gasolina 2.0 16V Manual,,2.0,Manual,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Fiat,500,41997.0,85583.0,2012, Á/G 1.4 Cult 8V Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Fiat,Doblò,32900.0,115000.0,2009, GNV 1.8 ELX 8V Manual,,1.8,Manual,Gnv,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Toyota,Hilux Sw4,248900.0,35000.0,2021, Á/G 2.7 SRV Automático,,2.7,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Toyota,Corolla,135990.0,36313.0,2021, Híbrido 1.8 Altis Hybrid Automático,,1.8,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Chevrolet,Spin,83990.0,79698.0,2021, Á/G 1.8 Activ 8V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Hyundai,Creta,81990.0,97000.0,2019, Á/G 1.6 Smart Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Chevrolet,Tracker,76990.0,84791.0,2018, Á/G 1.4 LT Turbo 16V Automático,,1.4 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Renault,Captur,69990.0,57261.0,2018, Á/G 1.6 ZEN Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Chevrolet,Onix,68990.0,45000.0,2022, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Hyundai,Hb20,65990.0,26521.0,2022, Á/G 1.0 12V Evolution Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Hyundai,Hb20,59990.0,80055.0,2017, Á/G 1.6 Comfort Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Fiat,500,52990.0,50044.0,2014, Á/G 1.4 Cult 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Hyundai,Hb20S,52990.0,69279.0,2015, Á/G 1.6 Premium Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=13,Honda,Fit,42990.0,92399.0,2011, Á/G 1.4 LXL Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Renault,Captur,104990.0,39183.0,2022, Á/G 1.3 TCE Intense Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Volvo,Xc60,89990.0,88000.0,2015, Gasolina 2.0 T5 R Design Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Volkswagen,Polo Hatch,87990.0,11500.0,2023, Á/G 1.0 170 TSI Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Peugeot,208,74990.0,37256.0,2022, Á/G 1.6 Active Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Nissan,Versa,56900.0,88346.0,2017, Á/G 1.6 SV Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Nissan,March,55990.0,51513.0,2018, Á/G 1.6 SV Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Porsche,Macan,798900.0,281.0,2024, Gasolina 2.9 GTS V6 Automático,,2.9,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Land,Rover Discovery,749900.0,1000.0,2024, Híbrido 3.0 D300 Turbo Mhev Metropolitan Edition Automático,,3.0 Turbo,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Porsche,718,715900.0,3651.0,2021, Gasolina 4.0 H6 Cayman GTS PDK Automático,,4.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Bmw,X5,569900.0,59000.0,2020, Diesel 3.0 M50D Turbo Automático,,3.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Mercedes-Benz,Glc 43 Amg,508900.0,7390.0,2021, Gasolina 3.0 V6 Automático,,3.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Toyota,Hilux Sw4,319900.0,43708.0,2022, Diesel 2.8 SRX Turbo Automático,,2.8 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Toyota,Hilux Sw4,289900.0,29260.0,2020, Diesel 2.8 SRX Turbo Automático,,2.8 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Volvo,Xc40,258900.0,23825.0,2023, Elétrico P6 Recharge Electric Plus Awd Automático,,Elétrico,Automatico,Elétrico,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Honda,Hr-V,199900.0,21522.0,2021, Gasolina 1.5 16V Turbo Touring Automático,,1.5 Turbo,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Mini,Countryman,199900.0,27522.0,2020, Híbrido 1.5 12V Twinpower Hybrid Cooper S E ALL4 Automático,,1.5,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Toyota,Rav4,184900.0,34476.0,2019, Híbrido 2.5 Hybrid S AWD Automático,,2.5,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Honda,City,130900.0,100.0,2024, Á/G 1.5 EXL Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Chevrolet,Tracker,112900.0,58000.0,2021, Á/G 1.2 Premier Turbo Automático,,1.2 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=12,Fiat,Pulse,107900.0,22000.0,2023, Á/G 1.0 Audace Turbo 200 Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Chevrolet,Tracker,174900.0,100.0,2025, Á/G 1.2 Premier Turbo Automático,,1.2 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Volkswagen,T-Cross,169900.0,40450.0,2020, Á/G 1.4 250 TSI Highline Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Toyota,Corolla Cross,155900.0,40000.0,2022, Á/G 1.8 Hybrid XRX Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Fiat,Toro,144997.0,69086.0,2021, Diesel 2.0 16V Turbo Ranch 4WD Automático,,2.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Honda,City,139900.0,6425.0,2024, Á/G 1.5 Touring Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Renault,Captur,119900.0,11221.0,2023, Á/G 1.3 TCE Iconic Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Chevrolet,Cruze,114900.0,30828.0,2020, Á/G 1.4 Turbo Premier Automático,,1.4 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Jeep,Renegade,108900.0,35000.0,2022, Á/G 1.3 T270 Turbo Longitude Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Ford,Ranger,105997.0,154074.0,2013, Diesel 3.2 Limited 20V Automático,,3.2,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Jeep,Compass,101997.0,36923.0,2017, Á/G 2.0 Longitude Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Fiat,Pulse,96997.0,40780.0,2023, Á/G 1.0 Drive Turbo 200 CVT,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Jeep,Compass,93997.0,56622.0,2017, Á/G 2.0 Longitude Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Chevrolet,Onix,89990.0,30525.0,2023, Á/G 1.0 LTZ Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Fiat,Fiorino,88900.0,66088.0,2022, Á/G 1.4 Furgão Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Jeep,Renegade,84997.0,37636.0,2020, Á/G 1.8 Sport Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Nissan,Kicks,80900.0,78430.0,2018, Á/G 1.6 SV Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Hyundai,Hb20S,78997.0,43261.0,2021, Á/G 1.6 16V Vision Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Fiat,Cronos,76900.0,41254.0,2022, Á/G 1.3 Firefly Manual,,1.3,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Chevrolet,Onix,74900.0,19127.0,2023, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=11,Bmw,320I,117990.0,90189.0,2017, Á/G 2.0 M Sport GP Turbo Active Automático,,2.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Jeep,Commander,211900.0,32000.0,2022, Diesel 2.0 TD380 Limited Automático,,2.0,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Honda,Crv,77990.0,148223.0,2012, Gasolina 2.0 EXL Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Lexus,Nx 300H,207900.0,38100.0,2020, Híbrido 2.5 Vvt-i Hybrid Luxury CVT AWD Automático,,2.5,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Mini,Cooper,199900.0,3000.0,2023, Elétrico SE Elétrico Automático,,Elétrico,Automatico,Elétrico,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Audi,Q3,197900.0,40600.0,2020, Gasolina 1.4 35 TFSI Black S Line Semi-automático,,1.4,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Jeep,Compass,162900.0,13369.0,2023, Á/G 1.3 T270 Longitude Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Toyota,Corolla,154900.0,14000.0,2023, Á/G 2.0 GR-S Direct Shift Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Honda,Hr-V,153900.0,16737.0,2023, Á/G 1.5 DI I-Vtec EX Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Volkswagen,T-Cross,149900.0,12774.0,2023, Á/G 1.4 250 TSI Highline Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Fiat,Pulse,142900.0,7540.0,2023, Á/G 1.3 Turbo 270 Abarth Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Hyundai,Creta,138900.0,10800.0,2023, Á/G 1.0 TGDI Limited Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Volkswagen,T-Cross,136900.0,6539.0,2024, Á/G 1.0 200 TSI Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Fiat,Toro,136900.0,32000.0,2022, Á/G 1.3 Turbo 270 Volcano Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Fiat,Toro,133900.0,26671.0,2023, Á/G 1.3 Turbo 270 Endurance Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Hyundai,Creta,132900.0,50000.0,2022, Á/G 1.0 TGDI Platinum CVT,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Jeep,Renegade,129900.0,3300.0,2024, Á/G 1.3 T270 Turbo Sport Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Jeep,Renegade,125900.0,27497.0,2022, Á/G 1.3 T270 Turbo Longitude Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Honda,Hr-V,121900.0,41258.0,2021, Á/G 1.8 EXL CVT,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Volkswagen,Nivus,119900.0,29673.0,2022, Á/G 1.0 200 TSI Highline Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Honda,City,119900.0,19536.0,2023, Á/G 1.5 EXL Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=8,Hyundai,Creta,117900.0,6605.0,2024, Á/G 1.6 Action CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Suzuki,Jimny,83990.0,45962.0,2019, Gasolina 1.3 4ALL 4X4 Manual,,1.3,Manual,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Porsche,718,855900.0,100.0,2024, Gasolina 4.0 H6 Cayman GTS PDK Automático,,4.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Porsche,718,679900.0,750.0,2024, Gasolina 2.0 H4 Boxster PDK Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Porsche,Macan,599900.0,100.0,2024, Gasolina 2.0 PDK Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Ram,3500,479900.0,14777.0,2022, Diesel 6.7 Turbo Laramie Automático,,6.7 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Volvo,Xc90,397900.0,28179.0,2022, Híbrido 2.0 T8 Hybrid Inscription AWD Geartronic Automático,,2.0,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Audi,Q5,308900.0,20911.0,2021, Gasolina 2.0 Sportback S Line Black Quattro Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Byd,Seal,299900.0,3900.0,2024," Elétrico 82,5 KW Elétrico AWD Automático",,Elétrico,Automatico,Elétrico,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Mini,Countryman,299900.0,9011.0,2021, Gasolina 2.0 Twinpower Turbo John Cooper Works ALL4 Automático,,2.0 Turbo,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Bmw,M235I,289900.0,8235.0,2022, Gasolina 2.0 Twinturbo Xdrive Gran Coupe Automático,,2.0 Turbo,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Bmw,320I,279900.0,9465.0,2023, Á/G 2.0 GP Turbo Automático,,2.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Volvo,C40,279900.0,9511.0,2022, Elétrico P8 Recharge Pure Electric AWD Automático,,Elétrico,Automatico,Elétrico,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Volvo,Xc40,278900.0,22380.0,2023, Elétrico P8 Recharge Electric Bev Pure AWD Automático,,Elétrico,Automatico,Elétrico,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Volvo,Xc40,258900.0,20511.0,2022, Elétrico P8 Recharge Electric Bev Pure AWD Automático,,Elétrico,Automatico,Elétrico,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Audi,Q5,258900.0,21400.0,2021, Gasolina 2.0 TFSI Prestige Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Toyota,Hilux Sw4,249900.0,70000.0,2019, Diesel 2.8 SRX Diamond Automático,,2.8,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Land,Rover Discovery Sport,248900.0,53200.0,2020, Diesel 2.0 D180 Turbo R-dynamic SE Automático,,2.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Audi,Q3,239900.0,17600.0,2022, Gasolina 1.4 35 TFSI Prestige Automático,,1.4,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=7,Bmw,330I,229900.0,40000.0,2020, Gasolina 2.0 Turbo Sport Automático,,2.0 Turbo,Automatico,Gasolina,
